transaction_id,client_id,created_at,completed_at,payout_country,currency,amount,status,client_fee,direct_cost,failure_reason
TX00003621,CL0090,2025-02-01 00:48:02,2025-02-01 09:44:45,Singapore,SGD,140.1,completed,8.79,6.13,
TX00003622,CL0358,2025-02-01 00:59:42,2025-02-01 05:33:26,United States,USD,99.56,completed,6.06,4.54,
TX00003623,CL0358,2025-02-01 01:15:14,2025-02-01 14:46:17,UAE,AED,1280.03,completed,76.34,23.4,
TX00003624,CL0019,2025-02-01 01:18:56,2025-02-01 02:20:56,United States,USD,4018.28,completed,80.54,21.36,
TX00003625,CL0288,2025-02-01 01:39:47,2025-02-01 02:13:10,France,EUR,191.63,completed,12.59,3.62,
TX00003626,CL0345,2025-02-01 01:51:32,2025-02-01 04:01:31,United States,USD,729.06,completed,44.97,7.02,
TX00003627,CL0090,2025-02-01 02:38:02,2025-02-01 21:56:18,Singapore,SGD,236.31,completed,14.98,6.74,
TX00003628,CL0179,2025-02-01 02:45:53,2025-02-01 04:07:42,Canada,CAD,181.31,completed,10.13,6.86,
TX00003629,CL0345,2025-02-01 02:48:44,2025-02-01 16:21:39,Netherlands,EUR,153.21,completed,9.33,4.46,
TX00003630,CL0416,2025-02-01 03:08:47,2025-02-01 04:56:54,United States,USD,1024.72,completed,19.91,8.61,
TX00003631,CL0019,2025-02-01 03:11:24,2025-02-01 06:06:25,United States,USD,3549.92,completed,69.1,17.01,
TX00003632,CL0444,2025-02-01 03:14:01,2025-02-01 16:57:33,Singapore,SGD,361.91,completed,22.22,8.15,
TX00003633,CL0358,2025-02-01 03:42:02,2025-02-01 18:09:33,UAE,AED,536.22,completed,33.34,20.04,
TX00003634,CL0090,2025-02-01 03:49:11,2025-02-01 16:26:24,Singapore,SGD,166.23,completed,10.41,6.09,
TX00003635,CL0385,2025-02-01 04:12:59,2025-02-01 07:38:14,Cyprus,EUR,662.46,completed,24.03,6.76,
TX00003636,CL0016,2025-02-01 04:32:10,2025-02-01 08:18:22,United Kingdom,GBP,247.92,completed,14.62,3.74,
TX00003637,CL0306,2025-02-01 04:36:32,2025-02-01 11:15:17,Cyprus,EUR,330.09,completed,19.38,4.51,
TX00003638,CL0478,2025-02-01 05:31:25,,United States,USD,494.68,failed,0.0,0.0,Invalid beneficiary details
TX00003639,CL0425,2025-02-01 05:37:01,2025-02-02 02:21:45,UAE,AED,894.24,completed,45.27,22.39,
TX00003640,CL0016,2025-02-01 05:39:54,2025-02-01 07:30:48,Cyprus,EUR,512.14,completed,30.11,5.5,
TX00003641,CL0425,2025-02-01 05:49:03,2025-02-02 14:51:39,UAE,AED,1039.89,completed,51.82,20.48,
TX00003642,CL0090,2025-02-01 05:59:54,2025-02-01 17:07:25,Singapore,SGD,106.17,completed,6.55,6.48,
TX00003643,CL0345,2025-02-01 06:13:54,2025-02-01 07:18:22,Cyprus,EUR,427.05,completed,24.65,5.38,
TX00003644,CL0425,2025-02-01 06:48:08,2025-02-02 07:29:03,UAE,AED,977.9,completed,47.14,23.14,
TX00003645,CL0358,2025-02-01 07:00:36,2025-02-01 14:06:49,United States,USD,114.76,completed,6.81,4.54,
TX00003646,CL0489,2025-02-01 07:39:30,2025-02-01 14:31:54,Germany,EUR,180.0,completed,10.01,3.97,
TX00003647,CL0090,2025-02-01 08:00:29,2025-02-02 02:18:38,Singapore,SGD,112.64,completed,6.5,5.36,
TX00003648,CL0288,2025-02-01 08:04:06,2025-02-01 21:39:49,UAE,AED,601.89,completed,37.66,16.69,
TX00003649,CL0090,2025-02-01 08:04:50,2025-02-01 17:19:48,Singapore,SGD,298.64,completed,18.37,7.58,
TX00003650,CL0312,2025-02-01 08:07:29,2025-02-01 10:40:11,Germany,EUR,157.26,completed,10.0,4.6,
TX00003651,CL0311,2025-02-01 08:07:50,2025-02-01 11:07:38,United States,USD,331.69,completed,13.12,4.2,
TX00003652,CL0016,2025-02-01 08:08:28,2025-02-01 09:30:13,Netherlands,EUR,557.59,completed,32.6,5.73,
TX00003653,CL0425,2025-02-01 08:10:16,2025-02-02 12:22:23,UAE,AED,458.64,completed,22.71,14.65,
TX00003654,CL0109,2025-02-01 08:15:01,2025-02-02 04:14:38,UAE,AED,1677.54,completed,96.84,30.77,
TX00003655,CL0195,2025-02-01 08:20:48,2025-02-01 09:17:33,United Kingdom,GBP,1474.04,completed,24.34,12.1,
TX00003656,CL0125,2025-02-01 08:22:24,2025-02-01 13:10:19,United States,USD,2014.65,completed,31.83,12.74,
TX00003657,CL0090,2025-02-01 08:23:29,2025-02-01 21:22:25,Singapore,SGD,180.52,completed,11.14,5.57,
TX00003658,CL0019,2025-02-01 08:24:40,2025-02-01 14:04:58,United States,USD,3045.17,completed,60.19,17.27,
TX00003659,CL0125,2025-02-01 08:26:51,2025-02-01 14:55:29,United States,USD,4319.21,completed,69.88,22.33,
TX00003660,CL0090,2025-02-01 08:27:43,2025-02-02 00:28:31,Singapore,SGD,320.84,completed,19.37,7.48,
TX00003661,CL0385,2025-02-01 08:29:33,2025-02-01 14:12:37,Netherlands,EUR,650.31,completed,22.24,5.77,
TX00003662,CL0090,2025-02-01 08:30:36,2025-02-02 06:33:22,Singapore,SGD,131.83,completed,7.87,5.56,
TX00003663,CL0109,2025-02-01 08:35:46,2025-02-01 21:22:44,UAE,AED,912.87,completed,54.83,19.28,
TX00003664,CL0027,2025-02-01 08:42:46,2025-02-01 15:39:48,United Kingdom,GBP,488.31,completed,29.98,5.35,
TX00003665,CL0345,2025-02-01 08:43:02,,United States,USD,139.25,failed,0.0,0.0,Insufficient funds
TX00003666,CL0127,2025-02-01 08:45:00,2025-02-01 14:01:24,United States,USD,277.47,completed,18.1,5.62,
TX00003667,CL0016,2025-02-01 08:46:17,2025-02-01 13:00:55,Netherlands,EUR,352.85,completed,21.37,5.53,
TX00003668,CL0090,2025-02-01 08:46:59,2025-02-02 15:20:29,Singapore,SGD,857.86,completed,53.6,13.2,
TX00003669,CL0090,2025-02-01 08:47:57,2025-02-02 00:48:32,Singapore,SGD,213.0,completed,12.6,6.43,
TX00003670,CL0157,2025-02-01 08:51:15,2025-02-01 18:33:58,Poland,PLN,794.25,completed,51.38,20.22,
TX00003671,CL0027,2025-02-01 08:51:39,2025-02-01 13:34:42,Netherlands,EUR,227.35,completed,14.65,5.22,
TX00003672,CL0311,2025-02-01 08:52:51,2025-02-01 19:35:04,United States,USD,1924.81,completed,76.56,13.24,
TX00003673,CL0358,2025-02-01 08:54:55,2025-02-01 20:53:50,UAE,AED,733.2,completed,45.94,19.64,
TX00003674,CL0288,2025-02-01 08:55:42,2025-02-01 10:31:44,Spain,EUR,158.57,completed,10.07,4.18,
TX00003675,CL0127,2025-02-01 08:58:25,2025-02-01 11:52:13,United States,USD,257.57,completed,17.06,4.33,
TX00003676,CL0288,2025-02-01 08:59:46,2025-02-02 01:29:33,UAE,AED,376.27,completed,23.29,17.2,
TX00003677,CL0104,2025-02-01 09:02:32,2025-02-01 21:10:01,UAE,AED,1232.37,completed,75.53,23.45,
TX00003678,CL0019,2025-02-01 09:08:47,2025-02-02 05:54:23,France,EUR,2738.95,completed,53.57,17.37,
TX00003679,CL0104,2025-02-01 09:10:41,2025-02-02 04:29:32,UAE,AED,1736.45,completed,105.12,32.32,
TX00003680,CL0358,2025-02-01 09:12:12,2025-02-01 18:51:06,United States,USD,141.73,completed,8.87,4.01,
TX00003681,CL0192,2025-02-01 09:13:12,2025-02-01 20:23:29,United States,USD,528.03,completed,28.92,6.16,
TX00003682,CL0109,2025-02-01 09:15:36,2025-02-03 05:10:15,UAE,AED,831.01,completed,47.09,21.84,
TX00003683,CL0128,2025-02-01 09:16:31,2025-02-01 20:39:34,United Kingdom,GBP,95.92,completed,5.43,3.89,
TX00003684,CL0489,2025-02-01 09:23:33,2025-02-01 12:36:26,United Kingdom,GBP,383.8,completed,22.0,5.34,
TX00003685,CL0425,2025-02-01 09:27:22,2025-02-01 17:10:36,UAE,AED,363.22,completed,17.07,14.31,
TX00003686,CL0016,2025-02-01 09:27:57,2025-02-02 04:49:37,United Kingdom,GBP,407.08,completed,23.78,5.15,
TX00003687,CL0311,2025-02-01 09:30:32,2025-02-01 15:17:47,United States,USD,1039.67,completed,42.58,7.01,
TX00003688,CL0104,2025-02-01 09:31:43,2025-02-01 17:43:29,UAE,AED,2732.65,completed,166.2,40.1,
TX00003689,CL0358,2025-02-01 09:33:30,2025-02-02 00:41:13,UAE,AED,368.16,completed,21.57,15.94,
TX00003690,CL0358,2025-02-01 09:35:49,2025-02-01 18:07:51,United States,USD,159.59,completed,9.86,3.52,
TX00003691,CL0420,2025-02-01 09:36:25,2025-02-01 11:58:30,United States,USD,120.55,completed,8.15,4.56,
TX00003692,CL0090,2025-02-01 09:36:47,2025-02-01 21:07:06,Singapore,SGD,249.06,completed,14.35,5.89,
TX00003693,CL0090,2025-02-01 09:40:49,2025-02-01 19:16:40,Singapore,SGD,156.09,completed,8.96,6.13,
TX00003694,CL0090,2025-02-01 09:42:31,2025-02-02 06:49:47,Singapore,SGD,437.44,completed,26.3,9.0,
TX00003695,CL0311,2025-02-01 09:47:46,2025-02-01 21:03:35,United States,USD,602.12,completed,24.68,6.54,
TX00003696,CL0081,2025-02-01 09:48:02,2025-02-01 11:44:17,United Kingdom,GBP,715.73,completed,24.2,6.28,
TX00003697,CL0104,2025-02-01 09:51:58,2025-02-01 23:30:59,UAE,AED,860.5,completed,50.96,20.75,
TX00003698,CL0179,2025-02-01 09:52:42,2025-02-01 12:13:50,Canada,CAD,367.09,completed,20.98,7.83,
TX00003699,CL0358,2025-02-01 09:53:10,2025-02-01 23:07:32,UAE,AED,653.14,completed,38.01,20.69,
TX00003700,CL0332,2025-02-01 09:53:37,2025-02-01 17:10:32,United Kingdom,GBP,2464.68,completed,61.72,15.13,
TX00003701,CL0358,2025-02-01 09:55:25,2025-02-03 11:41:03,UAE,AED,237.39,completed,14.65,15.08,
TX00003702,CL0090,2025-02-01 09:55:51,2025-02-01 18:46:57,Singapore,SGD,126.91,completed,7.35,6.01,
TX00003703,CL0425,2025-02-01 09:56:04,2025-02-01 17:23:01,UAE,AED,637.57,completed,30.08,17.32,
TX00003704,CL0345,2025-02-01 09:56:22,2025-02-01 12:01:44,Spain,EUR,71.93,completed,4.08,3.79,
TX00003705,CL0090,2025-02-01 09:56:48,2025-02-01 16:37:42,Singapore,SGD,149.04,completed,9.02,6.81,
TX00003706,CL0174,2025-02-01 10:03:14,2025-02-01 17:13:59,United States,USD,271.73,completed,18.58,4.75,
TX00003707,CL0227,2025-02-01 10:07:16,2025-02-01 14:21:19,Spain,EUR,81.59,completed,5.09,4.33,
TX00003708,CL0425,2025-02-01 10:10:24,2025-02-01 21:53:59,UAE,AED,232.3,completed,11.55,14.82,
TX00003709,CL0087,2025-02-01 10:13:48,2025-02-01 13:29:05,United States,USD,223.52,completed,13.45,4.58,
TX00003710,CL0104,2025-02-01 10:14:19,2025-02-01 19:33:35,UAE,AED,1502.39,completed,92.71,23.85,
TX00003711,CL0104,2025-02-01 10:15:12,2025-02-02 05:02:13,UAE,AED,1342.23,completed,80.29,24.68,
TX00003712,CL0127,2025-02-01 10:15:25,2025-02-01 16:18:02,United States,USD,249.07,completed,16.67,3.92,
TX00003713,CL0104,2025-02-01 10:16:02,2025-02-03 11:12:08,UAE,AED,1060.0,completed,62.54,25.14,
TX00003714,CL0147,2025-02-01 10:17:06,2025-02-01 12:09:27,Spain,EUR,1660.43,completed,31.02,13.01,
TX00003715,CL0288,2025-02-01 10:17:27,2025-02-02 07:35:20,Cyprus,EUR,57.87,completed,3.8,3.23,
TX00003716,CL0016,2025-02-01 10:18:46,2025-02-01 12:56:42,United Kingdom,GBP,283.51,completed,15.91,4.7,
TX00003717,CL0420,2025-02-01 10:19:05,2025-02-01 21:32:34,United States,USD,103.4,completed,7.06,3.73,
TX00003718,CL0125,2025-02-01 10:22:42,2025-02-01 22:51:36,United States,USD,1011.09,completed,17.48,7.48,
TX00003719,CL0288,2025-02-01 10:23:13,2025-02-01 15:01:32,France,EUR,295.63,completed,19.1,5.07,
TX00003720,CL0459,2025-02-01 10:23:38,2025-02-01 21:39:03,United States,USD,2029.23,completed,49.54,14.17,
TX00003721,CL0016,2025-02-01 10:24:06,2025-02-02 05:36:13,United Kingdom,GBP,179.33,completed,10.23,3.9,
TX00003722,CL0104,2025-02-01 10:25:23,2025-02-01 21:22:46,UAE,AED,987.74,completed,56.71,19.78,
TX00003723,CL0432,2025-02-01 10:28:51,2025-02-01 14:39:55,United States,USD,135.92,completed,7.47,3.86,
TX00003724,CL0248,2025-02-01 10:30:06,2025-02-02 05:21:06,UAE,AED,3865.75,completed,206.09,46.6,
TX00003725,CL0113,2025-02-01 10:31:39,2025-02-01 15:08:09,Canada,CAD,508.36,completed,31.41,7.15,
TX00003726,CL0156,2025-02-01 10:33:26,2025-02-01 23:52:37,UAE,AED,2237.3,completed,147.75,33.95,
TX00003727,CL0090,2025-02-01 10:33:45,2025-02-02 01:50:07,Singapore,SGD,97.12,completed,5.94,6.33,
TX00003728,CL0109,2025-02-01 10:34:40,2025-02-01 22:14:09,UAE,AED,1250.73,completed,75.7,22.48,
TX00003729,CL0444,2025-02-01 10:34:51,2025-02-02 00:38:04,Singapore,SGD,277.07,completed,16.66,7.56,
TX00003730,CL0195,2025-02-01 10:37:11,2025-02-02 02:15:19,United Kingdom,GBP,1152.43,completed,19.71,8.45,
TX00003731,CL0288,2025-02-01 10:39:53,2025-02-01 21:03:00,Germany,EUR,157.74,completed,10.16,4.53,
TX00003732,CL0288,2025-02-01 10:40:18,2025-02-01 14:23:52,Germany,EUR,265.62,completed,16.85,5.21,
TX00003733,CL0016,2025-02-01 10:40:41,2025-02-01 22:15:50,France,EUR,303.73,completed,18.75,5.35,
TX00003734,CL0323,2025-02-01 10:42:41,2025-02-01 13:36:21,United States,USD,179.83,completed,11.62,4.74,
TX00003735,CL0358,2025-02-01 10:43:03,2025-02-01 16:41:37,UAE,AED,470.63,completed,28.86,17.51,
TX00003736,CL0090,2025-02-01 10:45:31,2025-02-02 01:00:53,Singapore,SGD,209.91,completed,12.55,6.26,
TX00003737,CL0444,2025-02-01 10:47:19,2025-02-01 22:35:24,Singapore,SGD,75.44,completed,4.41,5.55,
TX00003738,CL0084,2025-02-01 10:47:25,2025-02-01 16:22:17,Poland,PLN,501.28,completed,29.47,16.27,
TX00003739,CL0050,2025-02-01 10:49:40,2025-02-02 13:59:41,United States,USD,11309.55,completed,262.91,50.1,
TX00003740,CL0104,2025-02-01 10:53:38,2025-02-02 00:46:35,UAE,AED,403.53,completed,24.43,15.66,
TX00003741,CL0127,2025-02-01 10:54:37,2025-02-02 05:47:32,United States,USD,80.36,completed,5.39,3.71,
TX00003742,CL0311,2025-02-01 10:58:05,2025-02-01 18:13:00,United States,USD,1357.21,completed,56.58,8.77,
TX00003743,CL0345,2025-02-01 10:59:11,2025-02-01 17:57:08,United States,USD,71.99,completed,4.5,4.47,
TX00003744,CL0090,2025-02-01 10:59:42,2025-02-02 05:00:44,Singapore,SGD,199.47,completed,11.88,7.31,
TX00003745,CL0358,2025-02-01 11:01:15,2025-02-02 03:44:49,UAE,AED,785.01,completed,47.71,21.38,
TX00003746,CL0425,2025-02-01 11:01:35,2025-02-01 23:37:50,UAE,AED,675.71,completed,31.74,16.31,
TX00003747,CL0425,2025-02-01 11:01:45,2025-02-01 21:00:12,UAE,AED,681.92,completed,34.71,15.82,
TX00003748,CL0125,2025-02-01 11:04:52,2025-02-01 13:51:36,United States,USD,1816.84,completed,28.77,12.83,
TX00003749,CL0173,2025-02-01 11:06:13,2025-02-01 15:02:44,Spain,EUR,890.64,completed,32.12,8.54,
TX00003750,CL0358,2025-02-01 11:07:13,2025-02-01 14:45:58,United States,USD,144.95,completed,8.93,4.81,
TX00003751,CL0104,2025-02-01 11:07:29,2025-02-01 21:26:40,UAE,AED,2962.08,completed,175.59,34.76,
TX00003752,CL0478,2025-02-01 11:08:51,2025-02-01 16:11:18,Estonia,EUR,3817.88,completed,145.06,27.16,
TX00003753,CL0143,2025-02-01 11:09:54,2025-02-02 09:46:28,Singapore,SGD,1825.0,completed,83.9,21.57,
TX00003754,CL0248,2025-02-01 11:11:18,2025-02-01 14:02:10,Estonia,EUR,268.09,completed,15.46,4.62,
TX00003755,CL0179,2025-02-01 11:17:40,2025-02-02 04:35:44,United States,USD,366.97,completed,20.16,4.71,
TX00003756,CL0143,2025-02-01 11:18:10,2025-02-02 04:34:38,Singapore,SGD,1017.38,completed,45.25,14.62,
TX00003757,CL0065,2025-02-01 11:18:31,2025-02-03 00:36:09,Poland,PLN,3100.08,completed,117.65,42.47,
TX00003758,CL0311,2025-02-01 11:20:14,2025-02-01 12:04:22,United States,USD,1953.22,completed,78.65,11.68,
TX00003759,CL0227,2025-02-01 11:21:21,2025-02-01 20:24:19,Spain,EUR,88.0,completed,5.59,3.35,
TX00003760,CL0425,2025-02-01 11:23:14,2025-02-01 20:54:14,UAE,AED,1044.15,completed,51.06,21.5,
TX00003761,CL0425,2025-02-01 11:24:56,2025-02-01 21:53:58,UAE,AED,516.05,completed,24.17,19.35,
TX00003762,CL0090,2025-02-01 11:25:53,2025-02-01 23:26:02,Singapore,SGD,144.14,completed,8.85,5.5,
TX00003763,CL0109,2025-02-01 11:26:09,2025-02-01 18:38:00,UAE,AED,1127.79,completed,67.44,22.9,
TX00003764,CL0125,2025-02-01 11:26:35,2025-02-01 13:12:13,United States,USD,2501.86,completed,41.4,13.99,
TX00003765,CL0050,2025-02-01 11:28:00,2025-02-01 12:54:19,United States,USD,3173.0,completed,70.85,16.23,
TX00003766,CL0195,2025-02-01 11:31:03,2025-02-01 15:09:54,United Kingdom,GBP,1921.29,completed,32.98,13.25,
TX00003767,CL0113,2025-02-01 11:31:17,2025-02-01 21:53:21,Canada,CAD,109.88,completed,6.41,5.94,
TX00003768,CL0016,2025-02-01 11:33:11,2025-02-01 18:37:35,France,EUR,674.48,completed,38.43,6.18,
TX00003769,CL0016,2025-02-01 11:33:29,2025-02-01 17:29:05,United Kingdom,GBP,141.25,completed,8.5,3.41,
TX00003770,CL0179,2025-02-01 11:33:45,,Canada,CAD,225.32,failed,0.0,0.0,Compliance review
TX00003771,CL0313,2025-02-01 11:34:29,2025-02-02 08:21:27,Canada,CAD,1074.57,completed,38.0,12.23,
TX00003772,CL0090,2025-02-01 11:39:17,2025-02-01 22:43:11,Singapore,SGD,82.06,completed,5.13,4.88,
TX00003773,CL0090,2025-02-01 11:42:15,2025-02-01 19:21:14,Singapore,SGD,180.68,completed,10.43,6.03,
TX00003774,CL0081,2025-02-01 11:42:27,2025-02-02 12:43:50,United States,USD,1231.29,completed,41.29,10.17,
TX00003775,CL0358,2025-02-01 11:43:01,2025-02-01 17:17:40,United States,USD,89.74,completed,5.35,3.87,
TX00003776,CL0345,2025-02-01 11:45:01,2025-02-01 12:19:34,United States,USD,214.22,completed,12.55,4.56,
TX00003777,CL0358,2025-02-01 11:48:20,2025-02-01 21:52:37,UAE,AED,606.48,completed,35.65,17.42,
TX00003778,CL0016,2025-02-01 11:55:14,2025-02-01 12:36:01,Spain,EUR,238.5,completed,13.78,3.98,
TX00003779,CL0027,2025-02-01 11:55:55,2025-02-01 13:05:30,Cyprus,EUR,313.37,completed,18.51,5.77,
TX00003780,CL0248,2025-02-01 11:58:16,2025-02-01 16:16:09,United States,USD,230.22,completed,12.55,4.58,
TX00003781,CL0090,2025-02-01 11:59:25,2025-02-02 05:14:35,Singapore,SGD,270.12,completed,17.12,6.56,
TX00003782,CL0019,2025-02-01 12:01:35,2025-02-01 14:29:07,United States,USD,1914.58,completed,37.47,10.81,
TX00003783,CL0345,2025-02-01 12:01:39,2025-02-01 15:24:05,France,EUR,650.89,completed,40.42,7.34,
TX00003784,CL0016,2025-02-01 12:04:11,2025-02-02 05:34:01,Germany,EUR,322.37,completed,18.34,5.08,
TX00003785,CL0125,2025-02-01 12:04:25,2025-02-01 18:25:11,United States,USD,1480.06,completed,24.51,11.07,
TX00003786,CL0192,2025-02-01 12:06:15,2025-02-01 15:24:09,United States,USD,679.15,completed,36.75,6.57,
TX00003787,CL0420,2025-02-01 12:06:20,2025-02-01 12:48:30,United States,USD,179.73,completed,12.33,3.66,
TX00003788,CL0358,2025-02-01 12:08:39,2025-02-01 12:39:45,United States,USD,231.62,completed,13.57,4.04,
TX00003789,CL0425,2025-02-01 12:09:58,2025-02-02 06:31:17,UAE,AED,1174.65,completed,56.0,22.34,
TX00003790,CL0420,2025-02-01 12:09:58,2025-02-03 01:08:38,United States,USD,73.09,completed,4.98,3.95,
TX00003791,CL0125,2025-02-01 12:10:20,2025-02-01 16:07:46,United States,USD,2369.76,completed,38.72,14.71,
TX00003792,CL0351,2025-02-01 12:12:59,2025-02-01 14:19:43,United States,USD,1484.72,completed,44.4,9.75,
TX00003793,CL0358,2025-02-01 12:13:21,2025-02-02 01:23:57,UAE,AED,301.07,completed,19.09,14.64,
TX00003794,CL0090,2025-02-01 12:14:38,2025-02-01 23:32:23,Singapore,SGD,145.38,completed,8.78,7.08,
TX00003795,CL0489,2025-02-01 12:15:56,2025-02-01 18:24:29,Poland,PLN,2275.58,completed,127.09,36.44,
TX00003796,CL0248,2025-02-01 12:17:22,2025-02-01 15:28:57,Germany,EUR,76.69,completed,4.24,3.39,
TX00003797,CL0351,2025-02-01 12:18:35,2025-02-01 16:12:23,United States,USD,749.8,completed,23.23,6.56,
TX00003798,CL0104,2025-02-01 12:18:56,2025-02-01 18:12:34,UAE,AED,863.04,completed,49.39,22.57,
TX00003799,CL0090,2025-02-01 12:19:25,2025-02-01 22:48:44,Singapore,SGD,246.37,completed,14.71,6.26,
TX00003800,CL0016,2025-02-01 12:19:29,2025-02-02 04:51:43,United Kingdom,GBP,201.56,completed,11.84,4.03,
TX00003801,CL0019,2025-02-01 12:21:29,2025-02-01 17:50:20,Estonia,EUR,2609.42,completed,52.03,17.43,
TX00003802,CL0345,2025-02-01 12:21:57,2025-02-01 14:50:46,Netherlands,EUR,132.23,completed,7.98,4.15,
TX00003803,CL0027,2025-02-01 12:22:24,2025-02-02 12:40:54,United Kingdom,GBP,169.57,completed,10.82,3.77,
TX00003804,CL0345,2025-02-01 12:24:58,2025-02-01 14:49:22,United States,USD,187.91,completed,10.89,3.91,
TX00003805,CL0312,2025-02-01 12:34:18,2025-02-01 14:58:28,Cyprus,EUR,125.55,completed,7.95,4.65,
TX00003806,CL0019,2025-02-01 12:34:39,2025-02-02 04:56:16,France,EUR,1215.12,completed,23.72,9.99,
TX00003807,CL0109,2025-02-01 12:34:52,2025-02-01 22:40:00,UAE,AED,1843.75,completed,111.32,27.23,
TX00003808,CL0016,2025-02-01 12:36:33,2025-02-01 16:45:25,United Kingdom,GBP,290.16,completed,17.88,3.98,
TX00003809,CL0311,2025-02-01 12:37:31,2025-02-01 18:56:03,United States,USD,1278.65,completed,52.75,9.32,
TX00003810,CL0127,2025-02-01 12:37:33,2025-02-02 00:44:58,United States,USD,343.91,completed,21.45,4.45,
TX00003811,CL0420,2025-02-01 12:37:34,2025-02-01 15:56:47,United States,USD,131.0,completed,8.69,3.63,
TX00003812,CL0109,2025-02-01 12:37:36,2025-02-02 23:29:50,UAE,AED,755.96,completed,44.67,18.43,
TX00003813,CL0129,2025-02-01 12:40:23,,United States,USD,119.46,pending,0.0,0.0,
TX00003814,CL0104,2025-02-01 12:44:13,2025-02-02 09:44:10,UAE,AED,810.28,completed,47.83,19.64,
TX00003815,CL0016,2025-02-01 12:45:56,2025-02-01 16:33:47,United Kingdom,GBP,186.47,completed,10.8,3.69,
TX00003816,CL0125,2025-02-01 12:46:04,2025-02-01 14:12:16,United States,USD,3510.53,completed,60.51,17.6,
TX00003817,CL0090,2025-02-01 12:47:35,2025-02-01 21:09:57,Singapore,SGD,173.81,completed,10.28,5.92,
TX00003818,CL0109,2025-02-01 12:48:04,2025-02-03 03:59:29,UAE,AED,354.1,completed,21.72,16.4,
TX00003819,CL0019,2025-02-01 12:49:04,,Spain,EUR,1825.85,failed,0.0,0.0,Invalid beneficiary details
TX00003820,CL0432,2025-02-01 12:50:26,2025-02-01 22:54:50,United States,USD,129.83,completed,7.19,3.68,
TX00003821,CL0358,2025-02-01 12:50:39,2025-02-02 07:35:03,UAE,AED,1148.91,completed,71.3,22.94,
TX00003822,CL0113,2025-02-01 12:54:17,2025-02-01 14:04:22,United States,USD,162.26,completed,9.84,3.58,
TX00003823,CL0425,2025-02-01 12:54:59,2025-02-02 02:47:25,UAE,AED,1624.04,completed,82.91,26.53,
TX00003824,CL0425,2025-02-01 12:56:07,2025-02-02 14:28:03,UAE,AED,313.56,completed,15.03,16.62,
TX00003825,CL0312,2025-02-01 12:57:13,2025-02-02 00:27:30,Cyprus,EUR,113.24,completed,6.89,4.07,
TX00003826,CL0104,2025-02-01 12:59:31,2025-02-02 04:35:07,UAE,AED,1351.54,completed,79.84,24.33,
TX00003827,CL0489,2025-02-01 13:01:14,2025-02-01 19:24:18,Netherlands,EUR,338.33,completed,19.54,4.65,
TX00003828,CL0104,2025-02-01 13:02:10,2025-02-02 10:24:13,UAE,AED,656.98,completed,37.25,19.27,
TX00003829,CL0425,2025-02-01 13:03:21,2025-02-01 22:15:41,UAE,AED,577.87,completed,27.57,20.05,
TX00003830,CL0358,2025-02-01 13:06:58,2025-02-02 10:38:46,United States,USD,105.5,completed,6.56,4.48,
TX00003831,CL0248,2025-02-01 13:07:15,2025-02-01 18:43:59,France,EUR,280.41,completed,15.44,5.17,
TX00003832,CL0444,2025-02-01 13:07:41,2025-02-02 19:26:33,Singapore,SGD,195.1,completed,12.49,5.62,
TX00003833,CL0027,2025-02-01 13:07:51,2025-02-02 13:41:25,United Kingdom,GBP,268.95,completed,15.97,4.83,
